"id","subject","predicate","object","language","datatype"
"258","http://www.w3.org/2002/07/owl#DatatypeProperty","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"259","http://www.w3.org/2002/07/owl#SymmetricProperty","http://www.w3.org/2000/01/rdf-schema#label","SymmetricProperty","",""
"260","http://www.w3.org/2002/07/owl#withRestrictions","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"261","http://www.w3.org/2002/07/owl#incompatibleWith","http://www.w3.org/2000/01/rdf-schema#label","incompatibleWith","",""
"262","http://www.w3.org/2002/07/owl#hasValue","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"263","http://www.w3.org/2002/07/owl#priorVersion","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#AnnotationProperty","",""
"264","http://www.w3.org/2002/07/owl#priorVersion","http://www.w3.org/2000/01/rdf-schema#comment","The annotation property that indicates the predecessor ontology of a given ontology.","",""
"265","http://www.w3.org/2002/07/owl#versionIRI","http://www.w3.org/2000/01/rdf-schema#comment","The property that identifies the version IRI of an ontology.","",""
"266","http://www.w3.org/2002/07/owl#sourceIndividual","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"267","http://www.w3.org/2002/07/owl#Thing","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"268","http://www.w3.org/2002/07/owl#FunctionalProperty","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"269","http://www.w3.org/2002/07/owl#Ontology","http://www.w3.org/2000/01/rdf-schema#label","Ontology","",""
"270","http://www.w3.org/2002/07/owl#distinctMembers","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines the collection of pairwise different individuals in a owl:AllDifferent axiom.","",""
"271","http://www.w3.org/2002/07/owl#NegativePropertyAssertion","http://www.w3.org/2000/01/rdf-schema#label","NegativePropertyAssertion","",""
"272","http://www.w3.org/2002/07/owl#DeprecatedClass","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Class","",""
"273","http://www.w3.org/2002/07/owl#annotatedSource","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"274","http://www.w3.org/2002/07/owl#allValuesFrom","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"275","http://www.w3.org/2002/07/owl#onProperties","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"276","http://www.w3.org/2002/07/owl#backwardCompatibleWith","http://www.w3.org/2000/01/rdf-schema#label","backwardCompatibleWith","",""
"277","http://www.w3.org/2002/07/owl#onProperties","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/1999/02/22-rdf-syntax-ns#List","",""
"278","http://www.w3.org/2002/07/owl#equivalentClass","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Class","",""
"279","http://www.w3.org/2002/07/owl#equivalentClass","http://www.w3.org/2000/01/rdf-schema#label","equivalentClass","",""
"280","http://www.w3.org/2002/07/owl#sameAs","http://www.w3.org/2000/01/rdf-schema#label","sameAs","",""
"281","http://www.w3.org/2002/07/owl#differentFrom","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"282","http://www.w3.org/2002/07/owl#members","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines the collection of members in either a owl:AllDifferent, owl:AllDisjointClasses or owl:AllDisjointProperties axiom.","",""
"283","http://www.w3.org/2002/07/owl#someValuesFrom","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"284","http://www.w3.org/2002/07/owl#disjointUnionOf","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Class","",""
"285","http://www.w3.org/2002/07/owl#backwardCompatibleWith","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2002/07/owl#","",""
"286","http://www.w3.org/2002/07/owl#minQualifiedCardinality","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#nonNegativeInteger","",""
"287","http://www.w3.org/2002/07/owl#complementOf","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2002/07/owl#Class","",""
"288","http://www.w3.org/2002/07/owl#AllDisjointProperties","http://www.w3.org/2000/01/rdf-schema#label","AllDisjointProperties","",""
"289","http://www.w3.org/2002/07/owl#onProperties","http://www.w3.org/2000/01/rdf-schema#comment","The property that determines the n-tuple of properties that a property restriction on an n-ary data range refers to.","",""
"290","http://www.w3.org/2002/07/owl#assertionProperty","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
