"id","subject","predicate","object","language","datatype"
"102","http://www.w3.org/1999/02/22-rdf-syntax-ns#","http://purl.org/dc/elements/1.1/description","This is the RDF Schema for the RDF vocabulary terms in the RDF Namespace, defined in RDF 1.1 Concepts.","",""
"103","http://www.w3.org/1999/02/22-rdf-syntax-ns#","http://purl.org/dc/elements/1.1/title","The RDF Concepts Vocabulary (RDF)","",""
"104","http://www.w3.org/1999/02/22-rdf-syntax-ns#value","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"105","http://www.w3.org/1999/02/22-rdf-syntax-ns#CompoundLiteral","http://www.w3.org/2000/01/rdf-schema#label","CompoundLiteral","",""
"106","http://www.w3.org/1999/02/22-rdf-syntax-ns#List","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Class","",""
"107","http://www.w3.org/1999/02/22-rdf-syntax-ns#subject","http://www.w3.org/2000/01/rdf-schema#comment","The subject of the subject RDF statement.","",""
"108","http://www.w3.org/1999/02/22-rdf-syntax-ns#first","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/1999/02/22-rdf-syntax-ns#List","",""
"109","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"110","http://www.w3.org/1999/02/22-rdf-syntax-ns#Alt","http://www.w3.org/2000/01/rdf-schema#comment","The class of containers of alternatives.","",""
"111","http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2000/01/rdf-schema#Datatype","",""
"112","http://www.w3.org/1999/02/22-rdf-syntax-ns#Seq","http://www.w3.org/2000/01/rdf-schema#comment","The class of ordered containers.","",""
"113","http://www.w3.org/1999/02/22-rdf-syntax-ns#object","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement","",""
"114","http://www.w3.org/1999/02/22-rdf-syntax-ns#Bag","http://www.w3.org/2000/01/rdf-schema#label","Bag","",""
"115","http://www.w3.org/1999/02/22-rdf-syntax-ns#first","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Resource","",""
"116","http://www.w3.org/1999/02/22-rdf-syntax-ns#HTML","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://www.w3.org/2000/01/rdf-schema#Literal","",""
"117","http://www.w3.org/1999/02/22-rdf-syntax-ns#language","http://www.w3.org/2000/01/rdf-schema#label","language","",""
"118","http://www.w3.org/1999/02/22-rdf-syntax-ns#subject","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"119","http://www.w3.org/1999/02/22-rdf-syntax-ns#language","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","",""
"120","http://www.w3.org/1999/02/22-rdf-syntax-ns#HTML","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"121","http://www.w3.org/1999/02/22-rdf-syntax-ns#object","http://www.w3.org/2000/01/rdf-schema#label","object","",""
"122","http://www.w3.org/1999/02/22-rdf-syntax-ns#value","http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2000/01/rdf-schema#Resource","",""
"123","http://www.w3.org/1999/02/22-rdf-syntax-ns#direction","http://www.w3.org/2000/01/rdf-schema#comment","The base direction component of a CompoundLiteral.","",""
"124","http://www.w3.org/1999/02/22-rdf-syntax-ns#rest","http://www.w3.org/2000/01/rdf-schema#label","rest","",""
"125","http://www.w3.org/1999/02/22-rdf-syntax-ns#subject","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#","",""
"126","http://www.w3.org/1999/02/22-rdf-syntax-ns#Property","http://www.w3.org/2000/01/rdf-schema#label","Property","",""
